tech_survey_start_date,tech_survey_end_date,id_respondent,tech_consent,ses_citizenship,tech_yob_quota,tech_age_screening,ses_gender,ses_province,ses_education,op_democracy_satisfaction,op_most_important_issue_text,op_most_important_local_issue_text,op_important_issue_party_other_text,op_important_local_issue_party_other_text,behav_vote_choice_other_text,behav_vote_choice_pr_other_text,behav_vote_unlikely_other_text,behav_vote_unlikely_pr_other_text,behav_vote_advance_other_text,behav_vote_lean_other_text,behav_vote_lean_pr_other_text,behav_second_choice_other_text,behav_second_choice_pr_other_text,behav_not_vote_for_other_text,op_political_interest,op_election_interest,op_important_issue_best_party,op_important_local_issue_best_party,behav_vote_choice,behav_vote_choice_pr,behav_vote_unlikely_choice,behav_vote_unlikely_pr_choice,behav_advance_vote_choice,behav_vote_lean,behav_vote_lean_pr,behav_second_choice_party,behav_second_choice_party_pr,behav_vote_likelihood,behav_vote_likelihood_pr,op_federal_government_satisfaction,op_most_important_issue_overflow1,op_most_important_issue_overflow2,op_most_important_issue_overflow3,op_most_important_issue_overflow4,op_most_important_issue_overflow5,op_party_best_issue_other_text,op_most_important_local_issue_overflow1,op_most_important_local_issue_overflow2,op_most_important_local_issue_overflow3,op_party_best_local_issue_other_text,behav_not_vote_liberal,behav_not_vote_conservative,behav_not_vote_ndp,behav_not_vote_bloc,behav_not_vote_green,behav_not_vote_peoples,behav_not_vote_other_party,behav_could_vote_any_party,behav_not_vote_dont_know,op_party_rating_liberal,op_party_rating_conservative,op_party_rating_ndp,op_party_rating_bloc,op_party_rating_green,op_party_rating_peoples,op_leader_rating_trudeau,op_leader_rating_scheer,op_leader_rating_singh,op_leader_rating_blanchet,op_leader_rating_may,op_leader_rating_bernier,op_candidate_rating_liberal,op_candidate_rating_conservative,op_candidate_rating_ndp,op_candidate_rating_bloc,op_candidate_rating_green,op_candidate_rating_peoples,op_ideology_self_placement,op_ideology_liberal,op_ideology_conservative,op_ideology_ndp,op_ideology_bloc,op_ideology_green,op_ideology_peoples,op_ideology_self_placement_post,op_leader_intelligent_trudeau,op_leader_intelligent_scheer,op_leader_intelligent_singh,op_leader_intelligent_blanchet,op_leader_intelligent_may
13788748800.0,13788748800.0,R_3kpIeogIdwM6gNp,1.0,canadian_citizen,82.0,2.0,female,province_manitoba,some_university,0.667,HEALTHCARE,Healthcare,,,,,,,,,,,,,,0.7,liberal_party_canada,new_democratic_party,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.82,0.07,0.78,0.09,0.5,,0.83,0.0,0.85,0.36,0.5,,0.17,0.03,0.86,,,,,0.8,0.0,0.7,,,,0.2,1,0,1,0,1
13788748800.0,13788748800.0,R_31HkCbApf4VmUe0,1.0,canadian_citizen,48.0,,female,province_ontario,some_university,0.333,How corrupt and what a maverick mentality PM Justin Trudeau has.  It's appalling the stuff he has been doing!,Health care,,,,,,,,,,,,,0.8,1.0,conservative_party_canada,conservative_party_canada,conservative_party_canada,,,,,,,,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.04,1.0,0.36,0.01,0.36,0.01,0.0,0.88,0.4,0.1,0.27,0.04,0.04,0.89,0.26,,0.34,0.23,,0.3,0.7,0.2,0.5,0.4,0.5,0.7,0,1,1,0,1
13788748800.0,13788748800.0,R_2cpC5r0UgqJgT9B,1.0,canadian_citizen,61.0,,female,province_quebec,bachelor_degree,1.0,L'environement,Car il sont gentil,,,,,,,,,,,,,0.9,0.8,conservative_party_canada,conservative_party_canada,conservative_party_canada,,,,,,,green_party_canada,,1.0,,1.0,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0.0,0.99,0.16,0.22,0.49,0.11,0.0,0.66,0.0,0.27,0.28,0.27,0.09,0.79,0.34,0.34,0.29,0.27,,0.0,0.9,0.1,0.2,0.2,0.1,0.8,0,1,0,0,0
13788748800.0,13788748800.0,R_3KITmbtNf9cJMDW,1.0,canadian_citizen,77.0,,female,province_ontario,some_technical_college,0.333,We need to ban abortion #weneedalaw,Lower property tax,,,,,,,,,,,,,0.7,0.7,conservative_party_canada,conservative_party_canada,conservative_party_canada,,,,,,,,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.22,0.86,,,,,,,,,,,,0.72,,,,,,,,,,,,,0,1,0,0,0
13788748800.0,13788748800.0,R_3eymSOuaDOQf7tf,1.0,canadian_citizen,64.0,,female,province_ontario,bachelor_degree,0.333,Education,,,,,,,,,,,,,,0.4,0.7,liberal_party_canada,,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.86,0.0,0.88,0.22,0.72,0.79,0.73,0.0,0.85,0.68,0.55,0.69,0.79,0.0,0.77,,0.82,0.68,,0.2,1.0,0.0,1.0,0.2,0.2,0.2,1,0,1,0,0
13788748800.0,13788748800.0,R_3xjbXxN3scUGegp,1.0,canadian_citizen,35.0,,female,province_quebec,completed_secondary,0.667,Pension pour ainé dérisoire,,Aucun,,,,,,,,,,,,0.3,0.3,other,,,,,,,,,,,1.0,,0.333,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,0.33,0.37,0.73,0.16,0.32,0.51,0.27,0.28,0.4,0.28,0.34,0.57,0.4,0.41,0.45,0.22,0.4,0.5,0.6,0.3,0.4,0.5,0.3,0.4,,0,0,0,0,0
13788748800.0,13788748800.0,R_a59WstQ8bJg7Coh,1.0,canadian_citizen,42.0,,male,province_ontario,some_university,0.667,Social Contract,,,,,,,,,,,none,,,0.8,0.8,new_democratic_party,,new_democratic_party,,,,,,,other,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.72,0.0,0.0,0.0,0.1,0.0,0.74,0.0,0.09,0.0,0.09,0.0,0.75,,0.29,0.0,,0.6,1.0,0.1,0.8,0.7,1.0,0.0,1,0,1,0,1
13788748800.0,13788748800.0,R_3GvsSZqQfFt0pKC,1.0,canadian_citizen,66.0,,female,province_ontario,some_technical_college,0.333,education,infrastructure,,,,,,,,,,,,,0.5,0.7,green_party_canada,green_party_canada,,,,,,,,green_party_canada,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.01,0.45,0.43,0.0,0.68,0.57,0.0,0.12,0.02,0.0,0.1,0.0,0.0,0.28,0.33,,0.82,0.46,0.6,0.1,0.5,0.4,0.0,0.8,0.6,,0,0,0,0,0
13788748800.0,13788748800.0,R_2s4MGg0s7GrfRuB,1.0,canadian_citizen,26.0,,female,province_ontario,some_technical_college,0.667,Climate   Seniors,Climate,,,,,,,,,,,,,0.8,0.8,liberal_party_canada,liberal_party_canada,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.63,0.0,0.65,0.26,0.66,0.19,,0.08,,0.1,,0.11,0.65,0.2,0.68,,,0.16,,,,,,,,,1,0,0,0,1
13788748800.0,13788748800.0,R_32YdHCJ0J2L0duW,1.0,canadian_citizen,74.0,,female,province_ontario,bachelor_degree,0.667,climate change,,,,,,,,,,,,,,0.8,0.8,liberal_party_canada,,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.86,0.21,0.82,,0.57,,0.75,0.1,0.76,,,,,,,,,,,0.3,0.7,0.2,0.6,0.4,,0.2,1,0,1,0,0
13788748800.0,13788748800.0,R_3mmirXQh0n8ojIR,1.0,canadian_citizen,75.0,,female,province_nova_scotia,master_degree,0.667,Social programs,,,,,,,,,,,,,,0.7,0.9,new_democratic_party,,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.74,0.0,0.9,0.1,0.64,,0.65,0.0,0.8,0.16,0.71,0.16,0.67,0.06,0.78,,0.65,0.09,0.0,0.3,0.9,0.1,0.7,0.2,0.8,,1,0,1,0,1
13788748800.0,13788748800.0,R_cTisYKAej8axgnT,1.0,canadian_citizen,73.0,,female,province_british_columbia,completed_secondary,0.333,,,,,,,,,,,,,,,0.0,0.0,,,,,green_party_canada,,,,,,,0.5,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.6,0.55,0.61,0.38,0.87,,0.05,0.52,,0.68,0.55,0.39,0.37,0.25,0.46,,0.65,0.66,,0.7,0.5,0.6,0.4,0.6,0.7,0.7,0,1,0,0,1
13788748800.0,13788748800.0,R_1f1nVvGD05dJllW,1.0,canadian_citizen,74.0,,female,province_ontario,completed_secondary,0.0,CLIMATE,CLIMATE,,,,,,,,,,,,,1.0,1.0,new_democratic_party,new_democratic_party,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0.23,0.0,1.0,0.0,0.51,0.0,0.33,0.0,0.99,0.0,0.57,0.0,0.23,0.2,0.88,,0.51,0.0,,0.3,0.0,1.0,0.0,0.5,0.0,0.3,0,0,1,0,0
13788748800.0,13788748800.0,R_2QgRoUhomqCMbI1,1.0,canadian_citizen,26.0,,female,province_british_columbia,some_university,0.667,not sure,,,,,,,,,,,,,,0.8,0.9,liberal_party_canada,,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0.96,0.06,0.95,0.53,0.19,0.0,0.95,0.04,0.78,0.6,0.29,0.09,0.79,0.31,0.88,,0.41,0.31,,0.2,1.0,0.1,0.4,0.7,0.9,0.3,1,0,1,0,1
13788748800.0,13788748800.0,R_24vHqfTAnI7YeUH,1.0,canadian_citizen,54.0,,female,province_ontario,completed_technical_college,0.667,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,0.5,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.03,0.22,0.21,0.0,0.18,0.22,0.0,0.25,0.17,0.15,0.24,0.14,0.21,0.28,,,0.29,0.18,,0.5,,,,0.5,,,0,0,0,0,0
13788748800.0,13788748800.0,R_1o1lgT8s3bGgEvx,1.0,canadian_citizen,44.0,,female,province_quebec,completed_secondary,1.0,health care,employment ecomony,,,,,,,,,,,,,0.4,0.7,8.0,liberal_party_canada,green_party_canada,,,,,,,liberal_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0.51,0.48,0.51,0.01,0.82,0.42,0.44,0.44,0.5,0.49,0.71,0.51,0.67,0.51,0.51,0.01,0.64,0.36,,0.6,0.6,0.2,0.0,0.8,0.5,0.5,0,0,0,0,0
13788748800.0,13788748800.0,R_3mkPkLJdBJPVR8Z,1.0,canadian_citizen,38.0,,female,province_new_brunswick,completed_secondary,0.0,Stop spending money,,,,,,,,,,,,,,0.8,,peoples_party_canada,,conservative_party_canada,,,,,,,peoples_party_canada,,1.0,,0.0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0.0,,,,,1.0,0.0,,0.58,,,,,,0.5,,,,,,,,,,,,0,1,0,0,0
13788748800.0,13788748800.0,R_ZK4vCUehKsIdY6B,1.0,canadian_citizen,64.0,,female,province_ontario,completed_technical_college,0.0,How they intend to treat Native People and all the issues for Canadas FNMI Peoples,Housing Costs,,,,,,,,,,,,,0.7,,new_democratic_party,new_democratic_party,new_democratic_party,,,,,,,green_party_canada,,0.75,,0.0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0.08,0.09,1.0,0.02,0.8,0.52,0.0,0.0,1.0,0.48,0.58,0.58,0.34,0.62,0.56,,0.59,0.53,,0.7,0.4,0.5,0.5,0.5,0.5,0.5,0,0,1,0,1
13788748800.0,13788748800.0,R_2CqDDraztZd0wmV,1.0,canadian_citizen,62.0,,female,province_saskatchewan,some_secondary,0.333,cost of living/poverty,cost of living vs wages,,none!,,,,,,,,,,,0.0,0.0,8.0,other,,,,,,,,,,0.25,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.51,0.07,0.05,0.05,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,1,0,0
13788748800.0,13788748800.0,R_30dddSjby6Lvrr9,1.0,canadian_citizen,75.0,,female,province_ontario,master_degree,0.0,climate crisis and indigenous sovereignty,,,,,,,,,,,,,,0.7,0.4,new_democratic_party,,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.0,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0.0,0.0,0.6,0.29,0.5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.71,,0.17,0.0,0.0,0.6,0.8,0.4,0.4,,0.9,,0,0,0,0,0
13788748800.0,13788748800.0,R_2TAiEYNvWgVR3ww,1.0,canadian_citizen,48.0,,female,province_ontario,master_degree,0.333,Accountability,,,,,,,,,,,,,,0.5,0.7,green_party_canada,,liberal_party_canada,,,,,,,conservative_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0.62,0.52,0.47,0.09,0.41,0.51,0.43,0.28,0.43,0.09,0.51,0.51,0.51,0.51,0.44,,0.31,0.56,,0.5,0.6,0.5,0.1,0.3,0.4,0.5,0,0,0,0,0
13788748800.0,13788748800.0,R_2bJznJKAkEOkFl5,1.0,canadian_citizen,49.0,,female,province_ontario,master_degree,0.667,climate,,,,,,,,,,,,,,0.7,0.8,8.0,,green_party_canada,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.7,,0.42,0.01,0.81,0.18,0.62,0.38,0.72,0.0,0.74,0.0,,,,,,,,,,,,,,0.5,1,0,1,0,1
13788748800.0,13788748800.0,R_1FgMSpeS2JGqMNa,1.0,canadian_citizen,60.0,,female,province_ontario,completed_technical_college,0.333,education,,,,,,,,,,,,,,1.0,1.0,conservative_party_canada,,conservative_party_canada,,,,,,,,,1.0,,0.0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0.04,0.92,0.39,0.42,0.4,0.42,0.22,0.97,0.51,0.51,0.49,0.51,0.51,0.97,0.51,,0.49,0.51,,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0,1,0,0,0
13788748800.0,13788748800.0,R_3jeyLagqz55IgZF,1.0,canadian_citizen,46.0,,female,province_nova_scotia,completed_technical_college,0.667,health care,,,,,,,,,,,,,,0.5,0.6,liberal_party_canada,,liberal_party_canada,,,,,,,conservative_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.67,0.69,0.65,0.55,0.62,0.63,0.87,0.68,0.77,0.7,0.65,0.7,0.87,0.72,0.6,,0.59,0.69,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,1,0,0
13788748800.0,13788748800.0,R_CddtbV48QoWtDW1,1.0,canadian_citizen,76.0,,female,province_ontario,master_degree,0.333,,,,,,,,,,,,,,,0.7,0.7,,,green_party_canada,,,,,,,liberal_party_canada,,0.75,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.56,0.01,,,0.98,,0.57,0.0,,,0.94,0.62,,,,,,,,,,,,,,,0,0,0,0,0
13788748800.0,13788748800.0,R_2cqO6NKx3HLIR6I,1.0,canadian_citizen,14.0,,male,province_ontario,bachelor_degree,0.667,Honest political leaders,Perhaps some more attention to Seniors,,,,,,,,,,,,,0.6,0.6,8.0,liberal_party_canada,liberal_party_canada,,,,,,,new_democratic_party,,0.75,,0.667,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.74,0.23,0.67,0.01,0.61,0.61,0.71,0.16,0.62,0.15,0.62,0.17,,,,,,,0.4,0.4,0.8,0.2,,,0.5,,1,0,1,0,1
13788748800.0,13788748800.0,R_2zdo9z14nCwDwSB,1.0,canadian_citizen,62.0,,female,province_ontario,bachelor_degree,0.667,social services,social services,,,,,,,,,,,,,0.8,1.0,green_party_canada,green_party_canada,green_party_canada,,,,,,,new_democratic_party,,1.0,,0.333,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.62,0.0,0.7,0.09,0.9,0.0,0.7,0.0,0.75,0.0,0.8,0.0,,,,,,,,,,,,,,,0,0,1,0,1
13788748800.0,13788748800.0,R_Dl7A59cMCsGcVdn,1.0,canadian_citizen,45.0,,female,province_ontario,professional_or_doctorate,0.667,POSITIONS OF PARTIES ON COLLECTIVE BARGAINING WITH THE UNIONS,,,,,,,,,,,,,,0.7,0.9,new_democratic_party,,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.333,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0.32,0.4,0.81,,0.6,0.0,0.11,0.29,0.73,,0.62,0.0,,,,,,,0.3,,0.7,0.2,0.4,0.3,1.0,,0,0,0,0,1
13788748800.0,13788748800.0,R_24A6QXxRRIL4EBl,1.0,canadian_citizen,79.0,,female,province_ontario,some_university,0.333,,,,,,,,,,,,,,,0.4,0.6,,,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.77,0.0,0.85,,0.73,0.51,0.7,0.0,0.72,0.26,0.33,0.17,0.7,0.0,0.88,,0.66,0.34,,0.8,0.1,0.7,0.5,0.7,0.3,0.5,1,0,1,0,0
13788748800.0,13788748800.0,R_3oRgmyMJ0PnICuP,1.0,canadian_citizen,37.0,,female,province_ontario,completed_technical_college,0.333,,,,,,,,,,,,,,,0.5,0.7,,,new_democratic_party,,,,,,,conservative_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.45,0.73,0.84,,0.65,,0.47,0.71,0.9,0.42,0.64,0.42,,,,,,,,,,,,,,0.5,0,1,1,0,1
13788748800.0,13788748800.0,R_2rZpB6pXpxDckVT,1.0,canadian_citizen,75.0,,female,province_nova_scotia,bachelor_degree,0.667,,,,,,,,,,,,,,,0.4,0.6,,,new_democratic_party,,,,,,,liberal_party_canada,,0.75,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.63,0.3,0.66,0.0,0.34,0.25,,,,,,,,,,,,,,0.3,0.9,0.2,0.8,0.5,0.4,0.3,0,0,0,0,0
13788748800.0,13788748800.0,R_3qyTajyGk5aC4O1,1.0,canadian_citizen,39.0,,female,province_british_columbia,master_degree,0.667,,,,,,,,,,,,,,,0.4,0.3,,,green_party_canada,,,,,,,,,0.75,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0.31,0.44,0.41,0.16,0.64,0.6,0.23,0.41,0.7,0.4,0.65,0.35,0.4,0.37,0.21,,0.19,0.37,,0.2,0.4,0.3,0.1,0.4,0.2,0.5,0,0,1,0,0
13788748800.0,13788748800.0,R_1EbU7CMJgSqlpxc,1.0,canadian_citizen,82.0,2.0,female,province_saskatchewan,some_secondary,0.667,,,,,,,,,,,,,,,0.4,0.7,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0.13,,,0.14,,,0.08,0.35,,0.25,,,0.16,0.39,0.35,,0.31,,,,,,,,,,0,1,1,0,1
13788748800.0,13788748800.0,R_2rpTwZpTKbdNvFv,1.0,canadian_citizen,79.0,,male,province_manitoba,completed_secondary,0.333,,university support and funding,,,,,,,,,,,,,0.6,0.3,,8.0,liberal_party_canada,,,,,,,green_party_canada,,0.75,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0.7,0.68,0.33,0.0,0.56,,0.4,,,,,,,,,,,,0.4,0.2,0.8,,,0.4,,,0,0,0,0,0
13788748800.0,13788748800.0,R_Ad3Ff2RzhVhIcAF,1.0,canadian_citizen,65.0,,female,province_quebec,master_degree,0.667,Santé,,,,,,,,,,,,,,0.7,0.7,liberal_party_canada,,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.333,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.64,0.0,0.7,0.33,0.09,0.22,0.5,0.0,0.63,0.15,0.33,0.31,0.6,0.0,0.82,0.0,0.0,0.0,,0.6,0.9,0.2,0.4,0.2,0.5,0.4,1,0,1,0,1
13788748800.0,13788748800.0,R_2wuFgVFnl3fP5V8,1.0,canadian_citizen,62.0,,female,province_ontario,some_university,,equality and change,change,,,,,,,,,,,,,,0.6,8.0,8.0,conservative_party_canada,,,,,,,green_party_canada,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0.44,0.58,0.46,0.55,0.55,0.57,0.2,0.63,0.43,0.43,0.26,0.72,0.47,0.59,0.56,,0.31,0.48,,0.4,0.3,0.6,0.2,0.7,0.7,0.6,0,0,0,0,0
13788748800.0,13788748800.0,R_1YYOF7QX3xs6UfL,1.0,canadian_citizen,77.0,,female,province_ontario,some_technical_college,0.667,"Climate change, child care, and jobs",,,,,,,,,,,,,,0.0,0.0,8.0,,,,,,,,,,,0.25,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.3,0.7,0.1,0.0,0.0,0.6,0.5,1,0,0,0,0
13788748800.0,13788748800.0,R_2YAokucdRmXEnJp,1.0,canadian_citizen,57.0,,female,province_ontario,completed_technical_college,0.333,,,,,,,,,,,,,,,0.3,0.3,,,green_party_canada,,,,,,,new_democratic_party,,1.0,,0.333,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.21,0.26,0.22,,0.73,0.18,,0.3,0.3,0.3,0.4,0.8,0.3,0.4,0,0,1,0,1
13788748800.0,13788748800.0,R_rduCDBbMpMQ4iIh,1.0,canadian_citizen,66.0,,male,province_ontario,bachelor_degree,0.667,,,,,,,,,,,,,,,0.7,0.8,,,conservative_party_canada,,,,,,,new_democratic_party,,0.75,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.51,,,,0.0,1.0,,,,,0.0,1.0,0.51,,,,,,0.5,,,,,,0,1,0,0,0
13788748800.0,13788748800.0,R_D138IWk2NHs8L17,1.0,canadian_citizen,57.0,,male,province_quebec,some_technical_college,0.333,immigration,,,,,,,,,,,,,,0.7,0.9,liberal_party_canada,,liberal_party_canada,,,,,,,green_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.7,0.51,0.0,0.0,0.5,0.51,0.75,0.24,0.01,0.3,0.51,0.51,0.93,0.58,0.51,0.6,0.0,0.0,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1
13788748800.0,13788748800.0,R_2y2EBZ3ZUy9DXUz,1.0,canadian_citizen,65.0,,male,province_ontario,some_technical_college,0.667,Financial,,,,,,,,,,,,,,0.1,0.1,liberal_party_canada,,,,,,,,,,,0.25,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.65,0.18,0.6,0.18,0.5,0.53,0.64,0.09,0.52,0.27,0.53,0.52,0.65,0.31,0.53,,0.53,0.53,,0.1,1.0,0.5,0.8,0.5,0.4,0.3,0,0,1,0,0
13788748800.0,13788748800.0,R_3MFsutNiNCRbuBU,1.0,canadian_citizen,78.0,,female,province_ontario,some_secondary,0.667,Elect someone who would keep the economy running,,,,,,,,,,,,,,0.8,0.8,conservative_party_canada,,conservative_party_canada,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0.69,0.83,0.38,0.29,0.33,0.28,0.69,0.37,0.45,0.32,0.59,0.24,0.59,0.76,0.45,,0.36,0.38,0.6,0.6,0.8,0.4,0.4,0.2,0.3,,1,1,1,0,0
13788748800.0,13788748800.0,R_3p57QDsox8DMFGm,1.0,canadian_citizen,80.0,,male,province_ontario,some_university,0.667,,,,,,,,,,,,,,,0.4,0.6,,,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.62,0.36,0.71,0.38,0.62,0.38,,,,,,,,,,,,,,,,,,,,0.7,1,1,1,1,1
13788748800.0,13788748800.0,R_3kgPMy1JOg4Tj53,1.0,canadian_citizen,32.0,,male,province_ontario,some_secondary,0.667,transparency,,,,,,,,,,,,,,0.5,0.5,conservative_party_canada,,conservative_party_canada,,,,,,,new_democratic_party,,0.75,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.04,0.84,0.76,0.51,0.51,0.51,0.0,0.87,0.84,0.51,0.51,0.51,0.5,0.51,0.51,,0.51,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0,1,1,0,1
13788748800.0,13788748800.0,R_2Ug6IQgpikAEtXX,1.0,canadian_citizen,62.0,,female,province_alberta,some_university,0.333,,,,,,,,,,,,,,,0.5,0.7,,,conservative_party_canada,,,,,,,new_democratic_party,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.25,0.88,0.6,,0.6,,0.2,0.75,,,,,,0.78,,,,,0.5,,,,,,,,0,1,1,0,0
13788748800.0,13788748800.0,R_2zGB9RQVWgRNoae,1.0,canadian_citizen,57.0,,female,province_quebec,completed_technical_college,0.667,,,,,,,,,,,,,,,0.7,0.7,,,liberal_party_canada,,,,,,,bloc_quebecois,,1.0,,0.333,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.74,0.31,0.45,0.61,,0.38,0.72,0.3,0.44,0.42,0.19,0.2,0.87,0.62,0.61,0.57,0.41,0.42,0.4,0.8,0.6,0.7,0.3,0.3,0.4,,0,0,1,0,0
13788748800.0,13788748800.0,R_Dq9fkY3j1B4Nxct,1.0,canadian_citizen,39.0,,male,province_ontario,completed_technical_college,0.667,helping the poor,affordable housing,none of them,nobody,,,,,,,,,,,0.6,0.6,other,other,,,,,,,,,,0.75,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.21,0.62,0.2,0.62,0.62,0.19,0.4,0.51,0.51,0.51,0.51,0.13,0.21,0.34,,0.51,0.51,0.5,0.0,1.0,0.2,0.0,0.5,0.5,,0,0,0,0,0
13788748800.0,13788748800.0,R_1154MU746Kzzgau,1.0,canadian_citizen,57.0,,female,province_british_columbia,master_degree,1.0,Climate change,Affordable housing,,,,,,,,,,,,,,0.7,green_party_canada,8.0,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.6,0.09,0.76,0.0,0.6,0.0,0.56,0.09,0.75,0.08,0.68,0.0,,,,,,,0.2,0.3,0.8,0.3,0.8,0.3,1.0,,0,0,0,0,0
13788748800.0,13788748800.0,R_RVvblHFHWfrcWt3,1.0,canadian_citizen,78.0,,female,province_manitoba,completed_technical_college,0.667,,,,,,,,,,,,,,,0.5,0.7,,,conservative_party_canada,,,,,,,green_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.12,0.57,0.36,0.0,0.34,0.16,0.22,0.33,0.02,0.12,0.45,0.38,,,,,,,,,,,,,,,0,0,0,0,0
13788748800.0,13788748800.0,R_2WDdxd2FX4soWMV,1.0,canadian_citizen,66.0,,male,province_quebec,completed_secondary,0.333,santé,,,,,,,,,,,,,,0.7,0.6,liberal_party_canada,,liberal_party_canada,,,,,,,bloc_quebecois,,0.75,,0.667,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,0.33,0.25,0.66,0.35,0.77,0.78,0.76,0.12,0.2,,0.05,,,0.67,0.88,0.32,0.66,,0.7,0.8,,0.7,0.4,0.3,0.8,1,0,0,0,0
