id_respondent,tech_date_response,tech_language_survey,op_internet_voting,behav_internet_voting_intent,op_internet_voting_confidence,op_coercion_concern,op_privacy_concern,op_fraud_concern,op_turnout_increase,op_voting_ease,op_accuracy_improvement,ses_age_group,ses_gender,ses_region
45479260776,2019-09-16,french,0.667,1.0,0.667,0.333,1.0,0.667,0.333,0.333,1.0,55-64,male,capitale_nationale
37677776510,2019-09-16,french,0.333,0.333,0.0,0.0,0.333,0.667,0.0,0.0,0.667,25-34,male,mauricie
92062023977,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.667,25-34,male,capitale_nationale
56210920002,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,male,capitale_nationale
32611795043,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.667,0.333,0.0,0.0,55-64,female,chaudiere_appalaches
69357122784,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,55-64,male,chaudiere_appalaches
82275186561,2019-09-16,french,0.0,0.333,0.333,0.333,0.0,,0.0,0.0,0.333,18-24,female,
56141260586,2019-09-16,french,1.0,0.0,1.0,0.667,0.667,1.0,0.667,0.667,1.0,25-34,male,cote_nord
57138326906,2019-09-16,french,1.0,1.0,1.0,0.0,1.0,1.0,0.667,0.667,1.0,35-44,male,outaouais
90751964167,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18-24,male,mauricie
54504357172,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,25-34,male,cote_nord
31408899677,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,25-34,male,mauricie
59068780872,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,mauricie
72912416944,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-34,male,outaouais
18643692837,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,35-44,male,capitale_nationale
36140067492,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18-24,male,mauricie
39053638687,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,cote_nord
93671733017,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,female,abitibi_temiscamingue
45794050359,2019-09-16,french,1.0,1.0,1.0,1.0,0.667,1.0,1.0,0.667,1.0,65+,male,cote_nord
74701739125,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65+,male,outaouais
37181861500,2019-09-16,french,0.333,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.667,35-44,male,centre_du_quebec
93450998549,2019-09-16,french,1.0,0.333,0.667,0.333,0.333,1.0,0.333,0.0,0.667,18-24,male,mauricie
63025023533,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.0,0.333,35-44,male,capitale_nationale
56788754652,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18-24,male,mauricie
16301169797,2019-09-16,french,1.0,1.0,1.0,0.667,0.667,1.0,0.333,1.0,1.0,25-34,male,mauricie
41629885018,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18-24,male,mauricie
40717263090,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,outaouais
19052585863,2019-09-16,french,0.0,0.0,0.333,0.333,0.333,0.333,0.0,0.0,0.0,25-34,female,laval
10400886740,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,35-44,male,capitale_nationale
75739678127,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,55-64,female,cote_nord
44159568653,2019-09-16,french,1.0,1.0,1.0,0.333,0.333,1.0,0.667,1.0,1.0,65+,female,saguenay_lac_saint_jean
39477893214,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18-24,,mauricie
69663569357,2019-09-16,french,0.333,0.333,0.333,0.0,0.333,0.667,0.333,0.333,0.667,25-34,male,capitale_nationale
41821838020,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,capitale_nationale
13104822893,2019-09-16,french,0.0,0.0,0.667,0.667,0.0,1.0,0.0,0.0,,35-44,male,outaouais
33911280056,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18-24,male,mauricie
90047536714,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.333,0.0,18-24,female,outaouais
26200997528,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,18-24,male,cote_nord
85227555228,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18-24,,
51514456972,2019-09-16,french,0.333,0.667,0.333,0.0,0.333,0.333,0.667,0.0,0.667,35-44,female,capitale_nationale
36182257202,2019-09-16,french,1.0,1.0,1.0,0.333,0.667,1.0,0.667,0.667,1.0,18-24,male,capitale_nationale
93915027889,2019-09-16,french,0.333,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,25-34,male,nord_du_quebec
68788889646,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,male,cote_nord
78443625110,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18-24,,
31291066000,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,25-34,male,bas_saint_laurent
80774495814,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.0,,45-54,female,capitale_nationale
93603831599,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,female,capitale_nationale
94597485488,2019-09-16,french,1.0,1.0,1.0,0.667,0.333,1.0,1.0,1.0,1.0,35-44,male,
41526563575,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,25-34,female,capitale_nationale
78758529350,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
91225261900,2019-09-16,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,,25-34,male,nord_du_quebec
19934473912,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,25-34,female,bas_saint_laurent
36820916111,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,female,bas_saint_laurent
17629749842,2019-09-16,french,0.333,0.0,0.333,0.0,0.0,1.0,0.0,0.0,1.0,25-34,male,cote_nord
92995590452,2019-09-17,french,0.0,0.0,0.0,1.0,0.0,0.667,0.333,0.0,0.0,45-54,male,capitale_nationale
81722892268,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,mauricie
55963355185,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.333,45-54,male,capitale_nationale
76303758139,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,65+,female,mauricie
67331140157,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,female,capitale_nationale
42037576767,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.667,0.0,0.0,0.0,55-64,male,capitale_nationale
20911147028,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,25-34,male,capitale_nationale
52770710020,2019-09-16,french,0.667,0.333,1.0,0.0,0.333,1.0,0.667,0.667,1.0,25-34,male,mauricie
26479852700,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,female,capitale_nationale
58151420243,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,35-44,male,mauricie
29018224025,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,1.0,45-54,female,nord_du_quebec
88656938190,2019-09-16,french,1.0,1.0,1.0,0.667,0.333,1.0,0.333,0.333,1.0,55-64,male,outaouais
11742490427,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,25-34,female,capitale_nationale
22412027261,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.333,35-44,male,cote_nord
54886266033,2019-09-16,french,1.0,1.0,1.0,0.333,0.333,1.0,0.667,0.0,1.0,35-44,female,capitale_nationale
98102047417,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,18-24,male,mauricie
10415469066,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.667,0.0,0.0,0.0,18-24,female,chaudiere_appalaches
95200810590,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.333,0.0,0.333,55-64,male,chaudiere_appalaches
78603399114,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65+,male,bas_saint_laurent
63197598760,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
24270248825,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,male,gaspesie_iles_de_la_madeleine
49426227979,2019-09-16,french,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,25-34,male,cote_nord
72023523470,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.667,65+,male,mauricie
77426416456,2019-09-16,french,0.333,0.0,0.333,0.0,0.0,0.333,0.0,0.0,,18-24,female,cote_nord
75837012916,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,25-34,female,cote_nord
30466147484,2019-09-16,french,1.0,1.0,1.0,0.0,0.667,1.0,0.667,0.667,0.667,35-44,female,outaouais
47881073247,2019-09-16,french,0.667,0.667,0.667,1.0,0.667,1.0,0.333,0.0,0.667,18-24,male,cote_nord
18090172055,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-34,female,cote_nord
69391951429,2019-09-16,french,0.333,0.333,0.0,1.0,1.0,1.0,0.333,0.0,0.667,65+,male,capitale_nationale
38985320444,2019-09-16,french,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,25-34,male,montreal
99731570696,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,35-44,male,bas_saint_laurent
44695353722,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,45-54,female,monteregie
10391638985,2019-09-16,french,1.0,1.0,1.0,0.0,0.333,1.0,0.667,0.667,1.0,55-64,male,capitale_nationale
31187827117,2019-09-16,french,1.0,1.0,1.0,0.333,0.333,1.0,0.667,0.667,1.0,35-44,female,nord_du_quebec
68314263659,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18-24,male,mauricie
19079826460,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.667,0.0,0.0,0.333,35-44,male,centre_du_quebec
22380721653,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55-64,female,capitale_nationale
19871311690,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,35-44,male,capitale_nationale
11350685113,2019-09-16,french,0.333,0.0,0.333,,0.333,1.0,0.0,0.0,0.667,35-44,,
20466968070,2019-09-16,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,55-64,female,mauricie
98715310918,2019-09-16,french,0.333,0.333,1.0,0.667,0.667,1.0,0.667,0.333,1.0,65+,male,outaouais
66179268124,2019-09-16,french,0.333,0.333,0.333,0.0,0.0,1.0,0.0,0.0,0.333,35-44,male,abitibi_temiscamingue
41234599119,2019-09-16,english,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,55-64,male,cote_nord
74572669120,2019-09-16,french,0.0,0.0,,0.0,0.667,0.667,0.0,0.333,0.667,55-64,female,nord_du_quebec
40181376381,2019-09-16,french,0.333,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.333,35-44,male,cote_nord
21245077821,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.667,25-34,male,centre_du_quebec
67452044425,2019-09-16,french,1.0,1.0,1.0,0.333,0.667,1.0,0.333,0.333,1.0,25-34,female,outaouais
88597714557,2019-09-16,french,0.0,0.333,0.333,0.333,0.0,0.333,0.0,0.0,0.667,25-34,female,montreal
93302639990,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,outaouais
22284990980,2019-09-16,french,0.333,0.333,0.333,0.333,0.333,0.667,0.333,0.333,0.333,55-64,female,mauricie
66398449226,2019-09-16,french,1.0,1.0,1.0,0.333,1.0,1.0,1.0,1.0,1.0,25-34,male,cote_nord
30708883817,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,35-44,female,outaouais
37247827676,2019-09-16,french,1.0,0.667,1.0,0.333,0.333,1.0,0.0,0.0,0.0,25-34,female,capitale_nationale
55971582089,2019-09-16,french,1.0,1.0,1.0,0.333,1.0,1.0,0.667,0.667,1.0,35-44,male,cote_nord
28372945083,2019-09-16,french,0.333,0.0,0.333,0.0,0.0,0.667,0.0,0.0,1.0,25-34,male,capitale_nationale
14674061904,2019-09-16,french,0.667,1.0,1.0,0.333,0.333,1.0,0.333,0.333,1.0,35-44,female,montreal
70792025067,2019-09-16,french,0.333,0.0,0.333,0.333,0.333,0.667,0.0,0.0,,35-44,female,montreal
13338214018,2019-09-16,french,1.0,1.0,1.0,1.0,0.667,1.0,0.0,0.333,1.0,25-34,male,capitale_nationale
94209350659,2019-09-16,french,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,55-64,male,capitale_nationale
33629566899,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,55-64,male,capitale_nationale
70111811805,2019-09-16,french,0.333,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,65+,male,cote_nord
32774836066,2019-09-16,french,0.333,0.333,0.333,0.0,0.0,0.667,,0.0,0.333,55-64,female,capitale_nationale
14859055270,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,55-64,male,cote_nord
10554257733,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-34,male,capitale_nationale
41996278472,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.667,0.0,0.0,0.0,45-54,male,capitale_nationale
90232293947,2019-09-16,french,0.667,0.333,0.333,0.667,0.0,0.333,0.667,0.333,,45-54,female,capitale_nationale
71567436264,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,35-44,non_binary,cote_nord
39928537473,2019-09-16,french,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,55-64,male,outaouais
50426147388,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,centre_du_quebec
52536292538,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.667,0.0,0.0,1.0,65+,male,mauricie
14883766084,2019-09-16,french,0.333,0.333,0.333,0.0,0.0,0.333,0.333,0.333,0.0,55-64,male,centre_du_quebec
92300376291,2019-09-16,french,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.667,0.333,18-24,male,capitale_nationale
39142025151,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,female,capitale_nationale
94924770874,2019-09-16,french,1.0,1.0,1.0,0.333,0.667,1.0,0.667,0.667,1.0,45-54,,cote_nord
33800150185,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,capitale_nationale
53960774543,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.333,25-34,male,mauricie
51269172077,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,estrie
98068830463,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-34,male,saguenay_lac_saint_jean
25046175958,2019-09-16,french,0.0,0.333,0.333,0.667,0.0,0.0,0.0,0.0,0.0,45-54,male,estrie
59578269380,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,0.667,0.667,1.0,25-34,male,saguenay_lac_saint_jean
41998284387,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,35-44,male,capitale_nationale
33780015999,2019-09-16,french,1.0,1.0,1.0,0.333,1.0,1.0,1.0,1.0,1.0,65+,female,nord_du_quebec
23728553206,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,capitale_nationale
69303652213,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,25-34,male,mauricie
55398753869,2019-09-16,french,0.0,0.0,0.333,0.333,0.333,0.333,0.0,0.333,0.0,55-64,male,montreal
38324362586,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.333,25-34,male,capitale_nationale
19889624354,2019-09-16,french,1.0,1.0,1.0,0.0,1.0,1.0,0.667,1.0,1.0,45-54,male,capitale_nationale
37965694045,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,25-34,male,capitale_nationale
18160318304,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,45-54,male,mauricie
13339579007,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,outaouais
47787167676,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.0,35-44,male,cote_nord
32255220011,2019-09-16,french,0.667,0.333,0.667,0.333,0.667,1.0,0.333,0.667,0.667,35-44,male,cote_nord
49254520134,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.667,0.333,0.333,0.0,35-44,male,abitibi_temiscamingue
38103426198,2019-09-16,french,0.0,0.0,0.0,0.333,0.0,0.333,0.667,0.0,,35-44,male,mauricie
74446533685,2019-09-16,french,1.0,1.0,1.0,,0.667,1.0,0.667,0.667,1.0,65+,female,outaouais
31229592080,2019-09-16,french,0.667,0.333,0.667,0.0,0.0,0.667,0.333,0.333,0.333,45-54,male,mauricie
99076985904,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.0,25-34,male,cote_nord
49094461278,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,0.333,0.333,1.0,25-34,male,capitale_nationale
74776944006,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,25-34,male,mauricie
28610733853,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,,55-64,male,capitale_nationale
43950114200,2019-09-16,french,0.0,0.333,0.0,0.0,0.333,0.333,0.333,0.333,0.333,45-54,male,mauricie
20354697422,2019-09-16,french,0.0,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.0,45-54,female,capitale_nationale
48067158221,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,outaouais
30161854047,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,1.0,35-44,female,abitibi_temiscamingue
80005747350,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.667,35-44,male,mauricie
19361036720,2019-09-16,french,0.333,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,65+,male,nord_du_quebec
40136984659,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,65+,male,montreal
73545530202,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.333,0.0,35-44,male,mauricie
49675011864,2019-09-16,french,0.0,0.333,0.0,0.667,0.0,0.333,0.0,0.0,0.667,35-44,male,cote_nord
10971378455,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.333,0.667,25-34,male,nord_du_quebec
93375115374,2019-09-16,french,0.333,0.0,0.0,0.333,0.333,0.333,0.333,0.333,0.333,25-34,male,cote_nord
87711283515,2019-09-16,french,0.0,0.0,0.333,0.333,0.333,0.333,0.333,0.333,0.333,65+,male,laval
68123275083,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.333,65+,male,cote_nord
15107858195,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.333,55-64,male,capitale_nationale
22984385538,2019-09-16,french,0.0,0.333,0.333,0.333,0.333,0.333,0.0,0.0,0.333,35-44,male,cote_nord
33781364284,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,35-44,male,capitale_nationale
26653481600,2019-09-16,french,1.0,1.0,1.0,0.0,0.0,1.0,0.667,0.333,1.0,25-34,male,cote_nord
13725081076,2019-09-16,french,0.667,0.667,0.667,0.0,0.333,1.0,0.667,0.333,1.0,25-34,male,cote_nord
27564782955,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,capitale_nationale
98860643408,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,estrie
23886520308,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.333,55-64,female,mauricie
44220397129,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,35-44,male,capitale_nationale
14230174571,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,capitale_nationale
54699136966,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,18-24,female,gaspesie_iles_de_la_madeleine
13301799030,2019-09-16,french,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,25-34,male,capitale_nationale
96671248461,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,18-24,female,capitale_nationale
42511329149,2019-09-16,french,0.333,0.0,0.333,0.0,0.0,0.667,0.333,0.333,0.667,45-54,male,capitale_nationale
77628793023,2019-09-16,french,0.333,0.0,0.333,0.0,0.667,0.667,0.0,0.0,1.0,55-64,male,outaouais
60378616476,2019-09-16,french,0.333,0.333,0.0,0.667,0.333,1.0,0.0,0.0,0.667,35-44,female,capitale_nationale
77178258916,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,45-54,male,mauricie
44700825495,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,35-44,male,mauricie
95727645352,2019-09-16,french,0.333,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,35-44,male,saguenay_lac_saint_jean
39828831867,2019-09-16,french,1.0,1.0,1.0,0.667,1.0,1.0,0.667,1.0,1.0,35-44,male,cote_nord
22455836452,2019-09-16,french,0.333,0.333,0.333,0.0,0.0,0.667,0.0,0.0,1.0,35-44,male,bas_saint_laurent
89619985090,2019-09-16,french,1.0,1.0,1.0,0.667,1.0,1.0,0.333,0.333,1.0,,,capitale_nationale
23852559346,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,25-34,male,capitale_nationale
26053121740,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35-44,male,saguenay_lac_saint_jean
10995357365,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.333,35-44,female,capitale_nationale
87408176186,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,35-44,male,mauricie
49310037068,2019-09-16,french,1.0,0.667,0.667,1.0,0.0,1.0,0.333,0.667,0.667,25-34,male,cote_nord
29621442012,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-34,male,bas_saint_laurent
30892260777,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25-34,male,outaouais
43713826292,2019-09-16,french,0.333,0.333,0.333,0.0,0.0,0.667,0.333,0.333,0.333,45-54,male,mauricie
76049972449,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45-54,female,outaouais
81600724281,2019-09-16,french,0.0,0.0,,0.333,0.0,0.667,0.0,0.0,0.333,35-44,female,mauricie
11171310711,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,male,lanaudiere
87696666250,2019-09-16,french,0.333,0.333,0.333,0.333,0.333,1.0,0.0,0.0,0.333,35-44,female,capitale_nationale
34773999577,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.333,0.667,35-44,male,estrie
62348033243,2019-09-16,french,0.0,0.0,0.0,0.667,0.667,0.667,0.0,0.0,0.333,45-54,male,nord_du_quebec
76749387691,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,cote_nord
96857992084,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-34,female,outaouais
41753294001,2019-09-16,french,0.0,0.0,0.333,0.333,0.0,0.333,0.0,0.0,0.333,25-34,female,lanaudiere
85571632619,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.333,0.0,0.333,35-44,male,capitale_nationale
98000136450,2019-09-16,french,0.0,0.0,0.667,0.0,0.333,1.0,0.0,0.0,0.667,25-34,male,mauricie
88788665552,2019-09-16,french,0.333,0.667,0.667,1.0,1.0,1.0,0.0,0.0,0.667,55-64,male,cote_nord
26644192753,2019-09-16,french,1.0,1.0,1.0,0.333,1.0,1.0,0.333,0.333,1.0,25-34,male,centre_du_quebec
30666047510,2019-09-16,french,0.667,1.0,1.0,0.667,1.0,1.0,0.0,0.0,0.667,45-54,female,chaudiere_appalaches
20106477090,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,25-34,male,capitale_nationale
14769915842,2019-09-16,french,0.333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,25-34,female,bas_saint_laurent
71360178156,2019-09-16,french,,0.0,0.667,0.0,0.0,1.0,0.667,0.333,1.0,35-44,male,estrie
94160439523,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,male,bas_saint_laurent
28059888610,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,25-34,male,capitale_nationale
48313777767,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,mauricie
21631080887,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,25-34,male,estrie
45485234797,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.667,35-44,female,capitale_nationale
83109586852,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35-44,male,cote_nord
59083112222,2019-09-16,french,0.333,0.333,0.333,0.0,0.0,0.667,0.0,0.0,0.667,25-34,female,capitale_nationale
80539777324,2019-09-16,french,1.0,1.0,0.667,1.0,0.667,1.0,0.667,0.333,1.0,55-64,female,chaudiere_appalaches
