id_respondent,weight_main,ses_gender,ses_age,ses_age_category,ses_language,ses_ethnicity,ses_education,ses_income_household,ses_occupation,ses_region,ses_born_canada,ses_marital_status,ses_union_member,ses_household_size,ses_homeowner,ses_children_home,ses_religion,ses_religiosity,ses_region_administrative,tech_sample_type,ses_spouse_union_member,op_interest_politics,op_follow_campaign,op_care_election_outcome,op_satisfaction_democracy,op_trust_government,op_politics_too_complicated,behav_vote_turnout_2007,behav_vote_choice_provincial,behav_vote_choice_federal,behav_vote_certainty,behav_vote_decision_timing,behav_vote_considered_other_party,behav_campaign_interest,behav_vote_frequency,behav_contacted_by_party,behav_tried_convince_others,behav_attended_political_events,behav_political_donation,behav_signed_petition,behav_boycott_products,behav_protest_participation,behav_union_household,behav_party_identification_provincial,behav_party_identification_federal,op_rating_leader_1,op_rating_leader_2,op_rating_leader_3,op_rating_leader_4,op_rating_leader_5,op_rating_entity_1,op_rating_entity_2,op_rating_entity_3,op_rating_entity_4,op_rating_entity_5,op_rating_institution_1,op_rating_institution_2,op_sovereignty,op_referendum_vote,op_referendum_certainty,op_issue_position_1,op_issue_position_2,op_issue_position_3,op_attitude_1,op_attitude_2,op_voting_duty,op_attitude_4,op_government_responsiveness,op_mps_lose_touch,op_attitude_7,op_attitude_8,op_government_intervention,op_left_right_position,op_redistribution,op_environment_economy,op_attitude_minorities,op_immigration_level,op_attitude_13,op_attitude_14,op_attitude_15,op_attitude_16,op_attitude_17,op_issue_importance_1,op_issue_importance_2,op_issue_importance_3
265,0.3228451609611511,female,66.0,65_plus,french,canadian_quebecois,bachelor,under_20k,self_employed,3,1.0,divorced_separated,0.0,3_4_persons,0.0,children_18_plus,catholic,0.0,,type_1,,1.0,1.0,0.67,1.0,0.67,0.67,1.0,adq,liberal,0.67,1.0,1.0,0.67,0.5,0.67,0.67,0.67,0.0,,0.0,0.67,1.0,,,0.5,0.5,0.5,0.4,0.5,0.7,0.5,0.8,0.8,,0.5,0.8,1.0,0.0,0.0,0.67,0.67,0.33,0.33,1.0,1.0,0.67,0.67,0.67,0.67,0.33,1.0,0.6,0.6,1.0,0.6,0.6,0.6,1.0,0.6,0.6,0.6,1.0,0.67,0.67
266,0.1873806416988372,male,61.0,55_64,french,canadian_quebecois,graduate,over_150k,employed,3,1.0,widowed,,5_plus_persons,0.0,children_18_plus,catholic,0.0,montreal,type_1,,1.0,1.0,0.67,0.67,0.0,0.67,1.0,adq,liberal,0.33,1.0,0.67,0.33,0.5,0.0,0.0,0.67,0.0,0.0,0.0,1.0,0.0,plq,,0.85,0.5,0.7,,,0.85,0.5,0.7,,,0.5,0.5,1.0,1.0,0.0,1.0,0.67,0.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
267,0.3281298279762268,male,25.0,18_24,french,canadian_quebecois,bachelor,under_20k,retired,3,1.0,widowed,0.0,3_4_persons,0.0,both,protestant,0.5,outaouais,type_1,,0.67,1.0,0.67,1.0,0.67,0.33,1.0,pq,,0.33,0.75,0.67,0.67,1.0,0.0,0.67,0.33,0.0,0.0,0.0,0.67,1.0,pq,,0.55,0.8,0.35,0.7,0.7,0.5,0.8,0.3,0.8,0.5,0.75,0.5,0.0,1.0,0.33,0.67,0.33,0.0,0.67,0.67,1.0,0.0,0.67,1.0,1.0,0.33,1.0,0.8,0.8,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.83,0.83,0.33
268,1.299885392189026,male,50.0,45_54,french,canadian_quebecois,college_cegep,60k_to_80k,employed,2,1.0,widowed,1.0,5_plus_persons,0.0,children_under_18,other_christian,0.0,quebec_city,type_1,,1.0,1.0,0.67,0.67,0.33,0.33,1.0,plq,bloc,0.67,0.75,0.67,0.67,1.0,0.67,0.67,0.67,1.0,0.0,0.0,0.67,0.0,adq,conservative,0.0,0.75,0.9,0.0,0.25,0.0,0.75,0.95,0.3,0.0,0.75,0.75,1.0,,0.67,0.67,0.67,0.0,0.33,0.33,1.0,0.67,0.33,0.33,0.67,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,,0.6,0.67,0.67,0.67
269,0.9693608283996582,female,33.0,25_34,french,canadian_quebecois,bachelor,,employed,6,1.0,widowed,1.0,5_plus_persons,0.0,children_18_plus,protestant,0.0,,type_1,,1.0,1.0,0.67,1.0,0.67,0.33,1.0,qs,liberal,0.33,0.75,0.67,0.33,0.5,0.33,0.67,0.33,1.0,0.0,1.0,0.67,0.0,,,0.5,0.6,0.4,0.5,0.2,0.5,0.3,0.22,0.6,0.3,0.6,0.4,0.0,1.0,0.33,0.67,0.67,0.33,0.33,0.0,1.0,0.0,0.33,0.33,0.33,0.0,1.0,1.0,1.0,0.8,0.4,0.6,0.8,0.8,1.0,1.0,0.6,1.0,0.5,0.67
270,1.4200392961502075,male,79.0,65_plus,french,canadian_quebecois,high_school,40k_to_60k,self_employed,4,1.0,widowed,0.0,,1.0,children_18_plus,other_christian,0.5,monteregie,type_1,,1.0,1.0,1.0,1.0,1.0,0.67,0.0,adq,liberal,0.67,1.0,1.0,,0.5,0.33,1.0,0.33,1.0,0.0,1.0,0.33,,,,,,,,,0.0,0.0,0.5,,,1.0,0.5,0.0,0.0,0.33,,0.33,0.67,0.67,1.0,0.33,1.0,0.67,,0.67,,0.6,0.6,0.6,0.6,,0.8,0.8,0.8,0.8,0.6,0.6,0.67,0.67,0.67
271,0.5535573959350586,female,62.0,55_64,french,canadian_quebecois,college_cegep,over_150k,self_employed,16,1.0,divorced_separated,1.0,3_4_persons,0.0,children_18_plus,catholic,0.5,montreal,type_1,,1.0,1.0,1.0,1.0,0.67,0.67,1.0,adq,liberal,1.0,0.75,0.67,0.67,0.5,0.33,0.33,0.67,0.0,0.0,0.0,0.67,0.0,plq,ndp,0.85,0.75,0.8,0.7,0.7,0.8,0.6,0.7,0.6,0.55,0.75,0.8,0.0,1.0,0.0,0.67,0.67,0.67,0.33,0.33,1.0,0.0,1.0,0.67,0.67,0.33,1.0,1.0,1.0,0.2,1.0,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
272,2.664950370788574,male,20.0,18_24,french,canadian_quebecois,bachelor,over_150k,retired,6,1.0,widowed,1.0,3_4_persons,0.0,children_under_18,protestant,0.5,other_regions,type_1,,1.0,1.0,0.67,1.0,0.67,0.33,1.0,plq,conservative,0.33,0.75,0.33,0.33,1.0,0.33,0.33,0.33,0.0,0.0,,0.67,0.0,pq,bloc,0.65,0.9,0.22,0.85,0.8,0.61,0.67,0.24,0.87,0.54,0.8,0.6,0.0,1.0,0.67,1.0,0.67,0.0,0.67,0.67,1.0,0.0,,1.0,1.0,0.67,0.8,0.8,,0.2,0.4,,0.8,0.8,0.8,0.8,0.8,0.83,0.83,0.5
273,1.1433428525924685,male,46.0,45_54,french,canadian_quebecois,high_school,40k_to_60k,employed,8,1.0,divorced_separated,0.0,1_person,1.0,no_children,other_christian,0.0,quebec_city,type_1,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,plq,other,0.0,0.5,1.0,0.0,0.5,0.67,1.0,0.33,,,0.0,0.0,0.0,adq,,0.75,0.6,0.76,0.4,0.1,0.79,0.75,0.8,0.3,0.3,1.0,1.0,0.0,1.0,0.33,1.0,0.67,1.0,0.67,0.33,0.33,0.33,1.0,1.0,1.0,0.0,,,,1.0,,0.6,1.0,0.8,1.0,,,1.0,0.67,0.67
274,0.8653778433799744,male,25.0,18_24,,,,,,3,,,1.0,3_4_persons,0.0,children_under_18,protestant,0.5,other_regions,type_1,,1.0,1.0,0.0,0.33,1.0,0.33,1.0,,,0.67,0.5,1.0,0.0,1.0,0.67,0.67,0.33,0.0,0.0,0.0,0.67,0.0,pq,ndp,0.0,0.75,0.65,0.04,0.06,0.0,0.5,0.5,0.0,0.0,0.5,0.6,1.0,1.0,0.67,0.67,1.0,1.0,1.0,0.67,0.33,0.67,1.0,1.0,0.67,1.0,0.6,0.6,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.6,0.8,0.67,0.83,0.67
275,0.9163962006568908,male,53.0,45_54,french,canadian_quebecois,college_cegep,40k_to_60k,employed,13,1.0,widowed,,5_plus_persons,1.0,no_children,other_christian,1.0,monteregie,type_1,,1.0,1.0,0.67,1.0,0.33,0.67,0.0,plq,conservative,0.33,0.75,0.67,1.0,1.0,0.67,1.0,0.33,1.0,1.0,1.0,0.0,1.0,,,0.0,0.3,0.5,0.3,0.3,0.0,0.3,0.5,0.5,0.3,0.3,0.3,0.0,1.0,0.0,0.67,0.33,0.0,1.0,0.67,1.0,0.33,0.67,0.33,0.33,0.0,0.6,0.6,0.6,0.2,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.67,0.5,0.67
276,0.3281298279762268,male,26.0,25_34,french,canadian_quebecois,college_cegep,20k_to_40k,employed,3,1.0,divorced_separated,1.0,5_plus_persons,0.0,children_under_18,other_christian,1.0,quebec_city,type_1,,1.0,1.0,0.33,0.67,0.67,1.0,1.0,plq,bloc,0.33,0.75,0.67,0.33,0.5,0.67,0.67,0.33,0.0,0.0,0.0,0.67,1.0,adq,,0.6,0.5,0.8,0.2,0.2,0.6,0.3,0.8,0.2,,0.0,0.8,0.0,1.0,0.0,,0.33,0.67,0.33,0.33,0.33,,0.67,0.67,0.67,0.0,0.6,0.6,0.6,0.6,,0.6,0.6,0.6,0.6,0.6,0.6,0.67,0.67,0.67
277,3.2186999320983887,male,19.0,18_24,french,canadian_quebecois,high_school,under_20k,employed,4,1.0,widowed,1.0,3_4_persons,0.0,children_18_plus,other_christian,0.5,quebec_city,type_1,,0.67,0.67,0.33,0.67,0.67,0.67,0.0,adq,liberal,0.67,0.75,1.0,0.67,1.0,0.67,0.33,0.33,1.0,0.0,0.0,0.33,1.0,,,0.3,0.7,0.7,0.1,0.1,,0.5,0.7,0.1,0.1,0.65,0.7,1.0,1.0,0.67,1.0,0.33,0.0,0.33,0.0,0.67,0.67,0.67,0.67,0.33,1.0,0.8,0.6,1.0,0.8,0.6,0.6,0.8,0.6,0.6,1.0,0.8,0.67,0.83,0.83
278,1.022304654121399,female,49.0,45_54,french,canadian_quebecois,bachelor,100k_to_120k,employed,2,1.0,single,0.0,1_person,1.0,no_children,other_christian,0.5,quebec_city,type_1,,0.67,0.67,0.33,1.0,0.33,0.67,1.0,adq,liberal,,0.75,0.67,0.33,0.5,0.33,0.33,0.67,0.0,0.0,0.0,0.67,0.0,plq,ndp,0.6,0.3,0.9,0.8,0.4,0.5,0.3,0.9,0.8,0.4,0.3,0.7,0.0,1.0,0.33,0.67,0.67,0.33,0.33,1.0,0.33,0.67,0.67,0.67,0.0,0.0,0.4,,1.0,0.2,,0.6,,,1.0,0.6,0.6,0.67,0.67,0.67
279,1.1706970930099487,female,73.0,65_plus,french,canadian_quebecois,high_school,20k_to_40k,self_employed,5,1.0,single,0.0,2_persons,1.0,children_under_18,protestant,0.0,other_regions,type_1,,1.0,1.0,0.33,1.0,1.0,0.67,1.0,adq,liberal,1.0,0.75,1.0,0.67,1.0,0.33,0.0,0.33,1.0,0.0,1.0,0.33,1.0,plq,conservative,0.35,0.25,0.1,0.0,0.0,0.2,0.2,0.25,,,0.5,0.5,1.0,1.0,0.67,0.67,0.67,0.67,0.67,0.0,1.0,0.33,0.67,0.67,0.67,1.0,1.0,,1.0,0.2,,,0.8,0.8,1.0,,,1.0,,0.67
280,0.1873806416988372,male,62.0,55_64,french,canadian_quebecois,high_school,40k_to_60k,self_employed,12,1.0,widowed,1.0,5_plus_persons,0.0,no_children,other_christian,1.0,quebec_city,type_1,,1.0,1.0,0.67,0.67,1.0,1.0,1.0,plq,ndp,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.33,1.0,0.0,1.0,0.33,1.0,pq,ndp,0.2,0.4,0.5,0.02,0.0,0.1,0.25,0.75,0.1,,0.4,0.7,1.0,1.0,0.0,0.67,1.0,0.33,0.67,0.33,1.0,0.0,1.0,0.33,0.0,0.0,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.67,0.67,0.67
281,1.5116838216781616,female,28.0,25_34,french,canadian_quebecois,graduate,40k_to_60k,employed,11,1.0,common_law,1.0,1_person,0.0,no_children,protestant,0.5,other_regions,type_1,,1.0,1.0,1.0,0.67,1.0,0.33,1.0,,,1.0,1.0,1.0,0.33,1.0,1.0,1.0,0.33,1.0,0.0,1.0,0.0,0.0,pq,,0.0,0.9,0.0,0.9,0.25,0.0,0.6,0.0,0.9,0.25,1.0,0.5,0.0,1.0,1.0,0.67,1.0,0.0,0.67,0.67,1.0,0.0,0.0,0.33,0.33,0.0,0.8,0.8,0.4,0.2,0.4,0.4,0.8,0.8,0.8,1.0,0.8,0.83,0.5,0.5
282,0.8410736918449402,female,70.0,65_plus,french,other,college_cegep,,self_employed,6,1.0,widowed,1.0,2_persons,1.0,no_children,,,,type_1,0.0,1.0,1.0,1.0,0.67,,0.67,1.0,plq,ndp,0.33,1.0,1.0,,0.5,0.67,1.0,0.67,1.0,0.0,1.0,0.67,,,,0.5,0.5,0.5,,,0.5,0.5,0.5,,,0.5,0.5,0.0,1.0,0.0,0.67,1.0,0.67,1.0,,0.33,0.0,,0.67,0.67,,1.0,1.0,,,,,,,,1.0,,1.0,0.0,0.0
283,1.1433428525924685,male,51.0,45_54,french,canadian_quebecois,high_school,over_150k,employed,26,1.0,common_law,1.0,5_plus_persons,1.0,no_children,catholic,0.5,montreal,type_1,,1.0,1.0,0.33,1.0,1.0,1.0,1.0,plq,,0.33,1.0,1.0,1.0,0.5,1.0,1.0,0.33,1.0,0.0,1.0,0.67,0.0,adq,liberal,0.75,0.25,0.9,0.5,0.5,0.5,0.75,0.9,0.6,0.5,0.75,1.0,1.0,1.0,0.0,0.67,1.0,1.0,0.33,0.33,0.33,0.67,1.0,0.67,0.67,0.0,0.6,1.0,0.6,1.0,0.6,0.6,1.0,1.0,1.0,0.6,0.6,0.67,0.67,0.67
284,0.3823769092559814,female,41.0,35_44,french,canadian_quebecois,graduate,,student,3,1.0,widowed,1.0,5_plus_persons,0.0,children_under_18,other_christian,0.5,quebec_city,type_1,,1.0,1.0,1.0,1.0,0.67,1.0,1.0,plq,ndp,0.0,0.75,1.0,1.0,0.5,0.33,1.0,0.33,1.0,0.0,0.0,0.67,0.0,adq,liberal,0.7,0.4,0.8,0.5,0.5,0.6,0.4,0.8,0.5,,0.5,0.9,0.0,1.0,0.0,1.0,1.0,0.33,0.33,0.0,1.0,0.33,1.0,1.0,0.33,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.67,0.67,0.67
285,0.8410736918449402,female,73.0,65_plus,french,canadian_quebecois,high_school,20k_to_40k,self_employed,6,1.0,single,0.0,2_persons,0.0,children_under_18,catholic,0.5,montreal,type_1,,1.0,0.67,0.67,1.0,0.67,0.67,1.0,plq,ndp,0.67,0.75,0.67,1.0,0.5,0.67,0.67,0.33,1.0,1.0,1.0,0.33,1.0,,,0.95,0.5,0.8,0.4,0.5,0.95,0.0,0.75,0.25,0.5,0.0,0.75,1.0,1.0,0.0,0.67,0.67,1.0,1.0,1.0,1.0,0.33,0.33,1.0,0.67,0.33,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.8,1.0,0.6,1.0,1.0,0.67
286,0.5535573959350586,female,58.0,55_64,french,canadian_quebecois,high_school,40k_to_60k,homemaker,14,1.0,married,0.0,3_4_persons,1.0,no_children,other_christian,0.5,,type_1,,1.0,1.0,0.33,1.0,0.67,0.33,1.0,plq,ndp,0.67,1.0,0.33,1.0,0.5,0.33,0.67,0.33,1.0,0.0,0.0,0.67,1.0,adq,liberal,0.7,0.6,0.75,0.4,0.6,0.6,0.5,0.75,0.4,,0.5,0.8,1.0,0.0,0.0,1.0,0.0,0.67,0.33,0.0,1.0,0.67,0.67,,0.67,1.0,1.0,0.6,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.0,0.0,0.67
287,1.5116838216781616,female,34.0,25_34,french,canadian_quebecois,high_school,80k_to_100k,employed,9,1.0,widowed,,5_plus_persons,0.0,no_children,other_christian,0.5,other_regions,type_1,,1.0,0.67,0.33,0.67,0.67,1.0,1.0,plq,,0.33,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.33,0.0,pq,ndp,0.25,0.75,0.9,,0.5,0.5,0.8,0.9,,0.3,0.75,0.75,0.0,1.0,0.0,0.67,0.67,0.67,0.33,0.0,1.0,0.0,0.33,0.33,0.33,0.0,0.6,0.6,0.8,0.8,1.0,0.6,0.8,0.6,0.6,0.8,0.6,0.67,0.67,0.67
288,0.74787837266922,female,55.0,45_54,english,canadian_quebecois,bachelor,80k_to_100k,employed,6,,widowed,1.0,5_plus_persons,1.0,children_under_18,other_christian,1.0,quebec_city,type_1,,0.67,0.67,0.67,1.0,0.33,0.0,1.0,plq,ndp,0.0,0.75,0.67,0.67,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,adq,green,0.3,0.3,0.9,0.6,0.8,0.2,0.5,0.95,0.7,0.7,0.0,0.6,0.0,1.0,0.0,0.67,0.0,0.0,0.33,0.33,0.33,0.0,1.0,0.33,1.0,0.0,0.6,0.6,0.6,0.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.67,0.67,0.67
289,0.9163962006568908,male,45.0,35_44,french,canadian_quebecois,high_school,60k_to_80k,employed,14,1.0,divorced_separated,1.0,3_4_persons,0.0,children_18_plus,protestant,0.5,quebec_city,type_1,,1.0,1.0,1.0,0.67,0.67,1.0,1.0,qs,ndp,0.67,1.0,1.0,0.33,0.5,1.0,1.0,0.33,1.0,0.0,0.0,0.67,1.0,pq,green,0.25,0.8,0.6,0.15,0.5,0.1,0.5,0.6,0.7,0.2,0.75,0.8,0.0,1.0,0.33,0.67,0.67,0.0,0.67,0.33,0.33,0.67,0.67,0.67,0.67,0.67,0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.5,0.5,0.83
290,1.1706970930099487,female,88.0,65_plus,french,canadian_quebecois,high_school,under_20k,self_employed,17,1.0,widowed,1.0,2_persons,1.0,children_18_plus,protestant,0.5,quebec_city,type_1,,1.0,1.0,0.67,0.67,1.0,0.33,1.0,plq,,0.67,1.0,1.0,0.67,1.0,0.33,1.0,0.33,1.0,0.0,0.0,0.67,1.0,adq,conservative,0.25,0.95,0.95,0.5,0.5,0.25,0.75,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.33,0.67,0.67,0.33,0.33,0.67,1.0,1.0,1.0,0.67,0.67,0.33,1.0,0.8,0.6,0.2,0.6,0.6,0.8,0.8,0.8,1.0,0.6,1.0,0.67,0.67
291,0.8410736918449402,female,67.0,65_plus,french,canadian_quebecois,college_cegep,20k_to_40k,self_employed,6,1.0,divorced_separated,0.0,1_person,1.0,no_children,catholic,1.0,montreal,type_1,,1.0,1.0,0.67,1.0,1.0,0.67,1.0,plq,,1.0,1.0,0.33,0.33,0.5,1.0,0.67,0.67,1.0,0.0,1.0,0.0,1.0,plq,ndp,0.04,0.0,0.03,0.0,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.03,0.0,1.0,0.0,0.67,0.67,0.67,0.33,1.0,1.0,0.67,0.67,0.67,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
292,0.3228451609611511,female,66.0,65_plus,french,canadian_quebecois,bachelor,,self_employed,12,1.0,married,1.0,2_persons,1.0,,,,,type_1,0.0,1.0,1.0,0.67,1.0,0.67,0.67,1.0,adq,,0.67,1.0,1.0,0.67,1.0,1.0,0.67,0.33,1.0,0.0,0.0,0.67,1.0,,,0.5,0.5,0.7,0.7,0.5,,,,,,0.3,0.8,0.0,1.0,0.67,0.67,0.0,0.33,0.33,0.0,1.0,,0.67,,0.67,0.33,,,,,,,,,,,,,,
293,1.8384100198745728,female,30.0,25_34,french,canadian_quebecois,college_cegep,80k_to_100k,employed,7,1.0,widowed,1.0,5_plus_persons,0.0,children_under_18,protestant,1.0,other_regions,type_1,,1.0,1.0,0.0,0.67,0.33,0.33,1.0,plq,bloc,1.0,0.75,1.0,0.67,1.0,0.67,0.67,0.0,0.0,0.0,1.0,0.67,0.0,pq,ndp,0.0,0.8,0.6,0.6,0.4,0.0,0.4,0.6,0.5,,0.4,0.3,0.0,,0.33,0.67,0.67,0.33,0.33,0.67,1.0,0.33,0.67,0.67,0.67,0.0,0.8,0.8,,0.8,0.8,0.6,0.8,0.8,1.0,,0.6,0.67,0.83,0.67
294,1.466917634010315,male,72.0,65_plus,french,canadian_quebecois,high_school,under_20k,self_employed,26,1.0,single,0.0,1_person,1.0,no_children,protestant,0.5,other_regions,type_1,,1.0,1.0,,1.0,0.67,0.33,1.0,adq,,1.0,1.0,0.67,1.0,1.0,0.33,0.67,0.33,1.0,0.0,1.0,1.0,1.0,pq,,0.25,0.75,0.1,0.05,0.05,0.1,0.7,0.2,0.05,0.1,0.4,0.65,1.0,0.0,1.0,1.0,1.0,0.33,0.67,0.67,1.0,0.0,0.0,0.67,0.33,0.33,0.8,0.8,,0.8,0.8,0.8,0.8,0.8,0.8,,0.8,0.83,0.83,0.83
295,1.3550678491592407,male,27.0,25_34,french,other_european,high_school,under_20k,student,15,1.0,widowed,0.0,5_plus_persons,0.0,children_18_plus,protestant,0.5,montreal,type_1,,1.0,1.0,0.33,0.67,0.33,0.67,0.0,plq,conservative,0.33,1.0,0.67,0.33,1.0,0.33,0.33,0.67,0.0,,0.0,0.67,1.0,,,0.3,0.75,0.75,,0.5,0.5,0.5,0.7,,,0.75,0.75,1.0,0.0,0.67,,1.0,0.33,0.33,0.67,0.33,0.67,0.67,0.67,0.33,0.0,1.0,0.8,0.8,0.2,0.6,,0.8,0.8,0.8,1.0,0.6,1.0,0.67,0.83
296,0.7738205194473267,male,62.0,55_64,french,canadian_quebecois,high_school,40k_to_60k,employed,16,1.0,widowed,,5_plus_persons,0.0,children_under_18,other_christian,0.5,eastern_quebec,type_1,,0.67,1.0,0.33,1.0,1.0,0.0,1.0,adq,liberal,0.33,1.0,1.0,0.0,1.0,0.33,1.0,0.33,1.0,0.0,1.0,0.67,1.0,other,ndp,0.03,0.5,0.55,0.2,0.7,0.1,0.4,0.7,0.3,0.5,0.8,0.8,0.0,1.0,0.0,0.67,1.0,0.0,0.67,1.0,1.0,0.0,0.33,0.33,0.67,0.0,0.6,0.8,0.6,0.2,0.2,0.6,0.8,0.8,0.8,0.6,0.6,0.67,0.67,0.67
297,0.3281298279762268,male,28.0,25_34,french,canadian_quebecois,bachelor,over_150k,employed,3,1.0,divorced_separated,0.0,3_4_persons,0.0,no_children,other_christian,1.0,quebec_city,type_1,,0.67,0.67,0.67,1.0,0.67,0.0,1.0,plq,ndp,1.0,0.0,0.67,0.0,0.5,0.33,0.33,0.67,1.0,0.0,1.0,0.0,1.0,adq,liberal,0.7,0.0,0.9,0.0,0.5,0.7,0.0,0.85,0.0,0.2,0.0,0.75,1.0,1.0,0.0,0.67,0.67,0.0,0.33,1.0,0.33,1.0,1.0,0.67,1.0,0.67,0.6,0.6,0.6,1.0,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.67,0.67,0.67
298,0.7317694425582886,female,22.0,18_24,french,canadian_quebecois,bachelor,,employed,12,1.0,divorced_separated,1.0,3_4_persons,0.0,no_children,other_christian,0.5,quebec_city,type_1,,1.0,1.0,1.0,1.0,0.33,0.67,1.0,plq,ndp,0.33,0.5,1.0,1.0,0.5,1.0,0.67,0.33,1.0,0.0,1.0,0.33,1.0,adq,liberal,0.8,0.5,1.0,0.0,0.6,0.7,0.2,0.95,,,0.2,0.8,0.0,,0.0,0.67,0.67,1.0,0.33,0.0,0.33,0.0,1.0,0.67,0.67,0.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.67,0.67,0.67
299,1.1706970930099487,female,66.0,65_plus,french,canadian_quebecois,elementary,under_20k,self_employed,5,1.0,single,0.0,2_persons,0.0,children_under_18,,,other_regions,type_1,1.0,1.0,1.0,0.33,1.0,1.0,0.33,1.0,adq,liberal,0.33,1.0,1.0,1.0,1.0,0.0,0.0,0.33,0.0,0.0,1.0,1.0,1.0,pq,ndp,0.5,0.6,0.6,0.5,0.6,0.5,0.5,0.6,0.6,0.7,0.7,0.7,1.0,1.0,0.67,0.67,0.67,0.33,0.67,0.67,1.0,0.33,0.33,1.0,0.67,0.33,0.6,0.8,1.0,0.8,0.6,0.6,0.8,0.8,,0.6,0.6,1.0,0.67,0.67
300,0.3281298279762268,male,34.0,25_34,french,canadian_quebecois,high_school,40k_to_60k,employed,12,1.0,divorced_separated,1.0,2_persons,0.0,children_under_18,other_christian,0.5,other_regions,type_1,,1.0,1.0,1.0,0.67,0.67,0.67,1.0,plq,ndp,1.0,1.0,1.0,0.67,1.0,1.0,0.67,0.33,1.0,0.0,0.0,0.33,1.0,adq,conservative,0.1,0.7,0.9,0.2,0.4,0.3,0.5,0.85,0.4,0.5,0.6,0.7,0.0,1.0,0.67,0.67,1.0,0.33,0.33,0.33,1.0,0.67,0.67,0.67,0.67,0.33,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.67,0.67,0.67
301,1.7374107837677002,male,35.0,25_34,french,canadian_quebecois,high_school,40k_to_60k,employed,25,1.0,divorced_separated,1.0,2_persons,0.0,no_children,other_christian,0.5,other_regions,type_1,,1.0,1.0,0.67,0.67,0.33,0.33,1.0,adq,liberal,0.67,0.75,0.67,0.33,1.0,1.0,1.0,0.33,1.0,1.0,1.0,0.67,1.0,adq,bloc,0.4,0.4,0.8,0.75,0.75,0.3,0.5,0.7,0.8,0.8,0.1,0.7,0.0,1.0,0.33,0.67,0.33,1.0,0.67,0.0,1.0,0.0,0.67,0.33,0.33,0.33,,1.0,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.6,0.6,0.5,0.67,0.67
302,1.3925409317016602,male,35.0,25_34,french,canadian_quebecois,bachelor,over_150k,employed,14,1.0,widowed,1.0,5_plus_persons,0.0,no_children,other_christian,0.5,quebec_city,type_1,,0.67,0.67,0.0,1.0,0.67,0.33,1.0,adq,conservative,0.33,0.75,0.67,0.33,0.5,0.67,1.0,0.33,1.0,0.0,1.0,0.33,1.0,adq,green,0.5,0.4,0.75,0.0,0.0,0.3,0.3,0.75,0.0,0.5,0.5,0.8,0.0,1.0,0.0,0.67,0.67,0.33,0.33,0.0,0.33,0.0,1.0,0.67,1.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.67,0.67,0.67
303,1.1706970930099487,female,70.0,65_plus,french,canadian_quebecois,high_school,under_20k,self_employed,32,1.0,married,0.0,1_person,1.0,no_children,catholic,0.5,montreal,type_1,,1.0,0.67,1.0,1.0,1.0,1.0,1.0,plq,ndp,1.0,0.75,0.67,,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,plq,ndp,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0,0.67,0.0,1.0,1.0,0.33,0.67,0.0,0.67,1.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
